replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,trainer/Policy Action Mean,trainer/Policy Action Std,trainer/Policy Action Max,trainer/Policy Action Min,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
12000,473.2146,887.6659,-264.7135,245.82211,171.83485,1102.4669,-22.953402,248.01265,174.35641,1122.3624,-22.462523,244.14346,166.53893,1063.4854,-18.971825,473.2146,2625.8784,38691.734,0.0041296547,887.6659,4827.125,63651.34,6.564916e-05,0.62262374,0.7507692,1.0,-1.0,12000,468,125.0,53.995370171895296,237,48,0.8795934686478881,0.35546782097177965,2.2026776979038964,-0.01651140195349483,109.94918358098602,47.317451592546995,207.7427712320671,39.509492378151116,0.3870938739153333,0.8414776301558744,1.0,-1.0,8,109.94918358098602,54662,2213,325.6666666666667,350.545035940066,1000,84,0.9349539565143267,0.2412223383508927,2.0397285249314763,-0.16365818826875655,304.48333850483243,342.69083028027774,973.9250533552721,74.84330208695012,0.5233295,0.8113667,1.0,-1.0,15,304.48333850483243,0.0049708349997672485,2.2558233979998477,0.5018874859997595,0.015177928999946744,0.006848590000117838,5.8294178440000906,8.61412608199953,96.06159423400004,10
13000,2381.234,2064.403,-362.6321,317.17816,252.02167,1398.5254,-17.156029,314.31586,254.2686,1372.868,-45.27273,301.61743,239.88477,1273.3179,-29.36983,2381.234,9205.33,81917.086,0.004786336,2064.403,10369.438,120999.77,0.00396368,0.022353387,0.9666756,1.0,-1.0,13000,492,41.666666666666664,12.195172086617811,60,9,1.6067894543481405,0.4911697455567044,2.6517725249119235,-0.816122582495289,66.94956059783918,20.33532444203911,87.60604911062036,10.426106755116574,0.5164544837136292,0.7991671334436432,1.0,-1.0,24,66.94956059783918,59656,2338,39.952,9.806818852206867,65,21,1.5973028850094635,0.4564789506806433,2.686582757280161,-0.5886380669020189,63.81544486189808,15.674893275006097,93.84757246968306,32.58030063115677,0.5406169,0.824997,1.0,-1.0,125,63.81544486189808,0.004942073999700369,2.21139234400016,0.49451743099962187,0.013828393000039796,0.006880691000333172,5.85571850299948,8.587279435999335,104.65072497500023,11
14000,691.9783,823.4729,-421.55414,358.93506,264.35147,1269.7799,-27.332731,358.52533,265.03894,1272.4121,-46.82269,361.42145,268.45312,1355.4115,-23.052122,691.9782,2532.1248,23860.354,0.00062393234,823.4729,3686.2737,48042.383,0.0037851334,0.18756849,0.9545285,1.0,-1.0,14000,514,45.45454545454545,28.02227567283388,117,12,1.6911108618046164,0.8192381483889339,6.432637977497206,-0.7348709747607968,76.86867553657345,69.08832230773908,286.73953106718216,17.004655554729272,0.2583668824317592,0.8982346637314295,1.0,-1.0,22,76.86867553657345,64616,2436,50.61224489795919,22.440230205929865,97,30,1.562153819030033,0.6755520530751048,3.2944343300361383,-0.9544496352724384,79.06411165703024,42.24264153259211,191.9969889748703,40.040209582287396,0.24826063,0.9409806,1.0,-1.0,98,79.06411165703024,0.004919571999380423,2.2334720569997444,0.4959285770000861,0.01408674600043014,0.006863169999633101,5.741301048999958,8.496571170999232,113.14921557399884,12
15000,2216.7178,2342.7253,-540.51587,465.35736,282.27008,1352.0088,-173.4703,467.3474,284.36203,1379.8285,-207.85767,461.9834,285.07968,1265.4412,-212.3617,2216.7178,8149.1797,69645.28,0.00013166666,2342.7253,8659.09,79052.836,0.10246329,0.67471313,0.706766,1.0,-1.0,15000,521,142.85714285714286,57.33218635144429,230,41,2.373837092953305,0.6789964279475629,4.246722197388255,0.919362233888406,339.119584707615,147.38689154246012,532.7213819398006,70.16157756131285,0.23423268274995174,0.8920662414535819,1.0,-1.0,7,339.119584707615,69564,2467,159.61290322580646,51.53368921229437,332,86,2.6596676804635537,0.8922822179091634,5.414713911284359,0.9180596956157647,424.51728009463443,181.68793190292683,1094.4095087158505,172.51343898662617,0.21345136,0.9270107,1.0,-1.0,31,424.51728009463443,0.004918972999803373,2.2479858709994005,0.4961537689996476,0.015544292999948084,0.006887159000143583,5.777104931999929,8.548594996998872,121.69967583699963,13
16000,2136.7573,2098.4888,-690.828,605.10693,289.31992,1436.6746,-19.80524,613.1033,292.27792,1406.0518,-11.053252,611.9606,291.09332,1343.5032,-0.77881396,2136.757,9467.572,138754.69,0.0006936202,2098.4888,8733.288,125667.695,0.27401876,0.5512051,0.7801544,1.0,-1.0,16000,537,62.5,29.257477676655586,159,49,1.9857367527338052,0.5917034114385424,3.7856698778330418,0.9475623725151383,124.10854704586282,85.21506146384294,406.40194147857613,87.24649924122296,0.1914934621198115,0.8937661920567518,1.0,-1.0,16,124.10854704586282,74547,2561,53.01063829787234,17.04405722903495,147,48,1.8683613624809832,0.48588215317025746,4.2113785163703366,0.9461942521513842,99.04302839619936,51.897417946648254,392.2177136925868,85.9446929629506,0.2345507,0.92103255,1.0,-1.0,94,99.04302839619936,0.004862691000198538,2.270705177000309,0.4932167630004187,0.016502800000125717,0.006847827999990841,5.6570967770003335,8.449232036001376,130.1506976669998,14
17000,2291.7202,2632.3733,-820.943,727.45605,296.51877,1595.0519,-8.67846,726.1724,294.96396,1532.1227,-34.557594,728.189,298.3368,1639.3499,-0.7806074,2291.7202,8319.343,99193.45,0.01701254,2632.3733,8952.943,98217.375,0.0132578695,0.49641672,0.77822286,1.0,-1.0,17000,543,166.66666666666666,49.8854242795985,223,79,2.5243668915843283,0.9081838410677961,5.059180048477826,0.9451146652660408,420.72781526405487,167.91779289642068,596.4609291164643,145.6370234519486,-0.014422761428413427,0.8965874602504805,1.0,-1.0,6,420.72781526405487,79488,2591,164.7,46.28401451905398,231,38,2.6409798085365073,0.9968278832504305,5.223895874250433,0.9445356099614839,434.96937446596274,152.0867007215301,638.2524244044225,61.96537366917737,-0.025316024,0.9251606,1.0,-1.0,30,434.96937446596274,0.004813349999494676,2.2432431540000835,0.47711049000008643,0.016350736999811488,0.006877759000417427,5.708387887999379,8.456783377999272,138.6092940590006,15
18000,3005.1406,3134.369,-913.6825,839.27673,292.62277,1500.4164,-31.05864,833.5825,291.76877,1404.4098,-22.823315,826.36426,305.67773,1549.5294,-0.74456906,3005.1406,12905.28,150399.02,0.36268565,3134.3691,12729.146,155345.67,0.03515625,0.44965276,0.804747,1.0,-1.0,18000,551,125.0,48.09885653526495,185,41,1.267993523644297,0.31016239524853945,1.8667134403031875,0.3958079872531007,158.4991904555371,56.464918273362954,236.3712202688071,56.64095683385053,0.3879547638766042,0.8213861677289583,1.0,-1.0,8,158.4991904555371,84452,2633,118.19047619047619,31.42810244960339,165,46,1.1390009120448166,0.43800298621824535,2.3489375877582654,-0.06784264824693176,134.61906017596354,25.426010051020107,205.813843415372,70.94086044201443,0.46300146,0.8240487,1.0,-1.0,42,134.61906017596354,0.004825601000447932,2.332789975999731,0.4889464139996562,0.01538727699971787,0.006890337999720941,5.687560212999415,8.536399818998689,147.14751987199998,16
19000,3033.7622,2871.2866,-950.8719,881.93256,350.28018,2012.4469,-15.968785,880.00903,349.66394,2000.5149,1.218055,883.9225,354.10272,1976.852,-55.50627,3033.7617,19320.197,300651.8,2.7552247e-05,2871.2866,18841.908,293260.78,0.0074483305,0.34960547,0.86610967,1.0,-1.0,19000,556,200.0,55.44366510251645,298,147,1.9541619660900067,0.5070924206174403,3.464194074752551,0.9426994210055377,390.8323932180012,120.18133591509691,595.7665469871998,288.75805620014546,-0.01955789857657793,0.876345449693209,1.0,-1.0,5,390.8323932180012,89438,2657,207.75,54.87732531140101,348,126,1.931282843851951,0.506501863460408,3.6285437696957117,0.9459930905242697,401.22401081024276,100.51125750458284,706.41936250522,198.88747466416683,0.0022584049,0.91088504,1.0,-1.0,24,401.22401081024276,0.004838290000407142,2.3275570489995516,0.48740133499995864,0.01292963099967892,0.006904118999955244,5.717784241999652,8.557414665999204,155.70681323299868,17
20000,5380.746,5202.5693,-962.88794,892.04736,335.5932,1690.3997,-16.92218,888.2512,335.90723,1701.057,-1.3947494,882.114,347.73126,1726.3401,-0.7885071,5380.746,28555.379,333996.03,7.301569e-07,5202.5693,26989.31,314670.53,0.0014505386,0.45030236,0.81226337,1.0,-1.0,20000,565,111.11111111111111,3.478327964999673,117,104,2.117980928491933,0.49706065909925756,2.927000108074004,0.9431465887198109,235.33121427688144,9.337685233675485,245.94936279181942,211.87299042602672,-0.16426037969333293,0.8342327253842426,1.0,-1.0,9,235.33121427688144,94323,2700,113.6046511627907,2.5982063122668495,119,109,2.1236344144715837,0.4989155744297154,2.913849214371724,0.9435697730450461,241.25474685334157,4.326279125410522,250.59808906214442,233.27579606809536,-0.18197104,0.87930334,1.0,-1.0,43,241.25474685334157,0.004879910999989079,2.394450087000223,0.49280189699948096,0.013401049000094645,0.00691066800027329,5.760235675000331,8.672679287000392,164.38127797199832,18
21000,1526.661,1443.7255,-959.50385,892.91705,349.01865,1696.5913,-85.055145,893.88806,346.9306,1720.4409,-83.766884,892.0722,349.21732,1700.5303,-0.80824095,1526.6609,3955.379,41314.215,1.8253922e-05,1443.7253,3662.8416,40577.996,0.01775283,0.15956573,0.8677173,1.0,-1.0,21000,569,250.0,47.10095540432275,319,205,0.7494405481935704,0.49384062396199324,1.9843582012365906,-0.6619653247586669,187.36013704839263,63.564842224252914,255.51323647039283,109.50505382263378,0.41833701784420957,0.7259787986155808,1.0,-1.0,4,187.36013704839263,98953,2727,171.4814814814815,60.00331495186429,295,89,0.6925542757307926,0.4933323339563969,2.463280632454833,-1.230505290134518,118.76023320865072,67.74775985815745,354.327467497944,42.49628713918048,0.34274253,0.7998334,1.0,-1.0,27,118.76023320865072,0.004930171000523842,2.3741775489997963,0.49461323299965443,0.012966989999767975,0.006878217999656044,5.6955144619996645,8.589080622999063,172.972165219996,19
22000,2508.5708,2526.4001,-1008.6886,961.2528,353.99014,1766.248,-41.754105,960.844,353.06833,1735.6105,-78.38746,951.97186,356.62497,1808.1012,-0.7546083,2508.5708,19507.834,310846.75,0.00045634806,2526.4004,17664.49,279920.62,0.02384521,0.20809728,0.8740394,1.0,-1.0,22000,595,38.46153846153846,4.369745365145779,40,17,0.2489837942113406,0.4024335391756808,1.1031743156925657,-0.475280622717061,9.576299777359253,0.2550420808325177,10.30868206706866,9.008658749256679,0.5066769785881201,0.6997595948342644,1.0,-1.0,26,9.576299777359253,103916,2853,39.388888888888886,0.6897460105596064,41,38,0.24355099205708977,0.39736245833700307,1.0950490176829546,-0.4507564958994165,9.593202964915369,0.18216047428658158,10.105346727203905,9.053273364917208,0.53268844,0.71510714,1.0,-1.0,126,9.593202964915369,0.00500672299949656,2.4547713459996885,0.5033581550005692,0.016892541999368405,0.006913948000146775,5.755520145000446,8.742462858999716,181.7163874309972,20
23000,5580.031,5899.65,-1033.0708,968.4869,349.95285,1605.2053,-73.503586,969.785,352.0388,1611.4343,-81.0929,973.53613,360.04404,1500.4764,-0.7812505,5580.0303,39921.043,528984.8,0.06978059,5899.65,43214.734,600486.5,0.001201868,0.24776976,0.9012384,1.0,-1.0,23000,618,43.47826086956522,2.8109965000425414,46,31,0.2945541941317197,0.2936646684993844,1.0644308969799678,-0.15016998083959557,12.806704092683464,0.4698527285692255,13.91806182480797,12.157710326240135,0.5286188138317911,0.6581440010063692,1.0,-1.0,23,12.806704092683464,108897,2967,43.69298245614035,0.6369774154256872,45,42,0.2902132814934018,0.2902174442331791,1.0829350203946582,-0.13196546801944753,12.680283816830125,0.21450966743339364,13.404020804734266,12.283190275124566,0.5445962,0.66963154,1.0,-1.0,114,12.680283816830125,0.004950831000314793,2.4298164259998885,0.4949432909997995,0.01653825399989728,0.00688817599984759,5.6881038120000085,8.641240789999756,190.35955761699825,21
24000,2063.2256,2164.6577,-1044.385,977.4428,376.9085,1508.2961,-268.96262,977.4304,375.18442,1502.6188,-300.73462,986.8321,374.67,1476.9495,-296.49112,2063.2256,7033.699,85547.82,0.0014691949,2164.6577,7887.901,97784.92,0.047531664,0.2536799,0.878628,1.0,-1.0,24000,643,40.0,5.556977595779922,42,13,0.3132886939481768,0.2857869012781759,1.0574090992863354,-0.05428176559349164,12.531547757927074,1.10693677617764,13.087550711814995,7.228248290217105,0.5043429732864643,0.6229432607366944,1.0,-1.0,25,12.531547757927074,113892,3087,41.625,0.7195195156028316,44,40,0.3092887498727818,0.28095131058185235,1.0801842768746024,-0.05676350158746115,12.874144213454542,0.24490121033385667,13.584220062585649,12.354412858118785,0.52300197,0.6199968,1.0,-1.0,120,12.874144213454542,0.004797567999958119,2.3954924589997972,0.4951704000004611,0.01683267899989005,0.006829826000284811,5.622900381999898,8.54202331400029,198.9034694059983,22
25000,3410.0457,3225.1013,-1018.2605,954.88025,371.8559,1550.3922,-55.282818,952.64594,374.81708,1561.829,-87.288994,949.7883,386.6764,1574.9651,-54.48059,3410.046,24868.373,333253.16,0.0069308877,3225.1016,22401.752,292068.72,0.04377657,0.26752523,0.85694814,1.0,-1.0,25000,644,1000.0,0.0,1000,1000,0.9733781011160711,0.11349307371106286,1.2447767404663665,0.23284869506762315,973.3781011160713,0.0,973.3781011160713,973.3781011160713,0.39369038511413995,0.5865467002531692,1.0,-1.0,1,973.3781011160713,118892,3092,1000.0,0.0,1000,1000,0.9747394367525387,0.1140798984001347,1.2619107210502447,0.19960545456551015,974.7394367525391,0.5902274029162249,975.7222298995551,974.1319784336024,0.40462774,0.5965827,0.9999955,-0.93256885,5,974.7394367525391,0.0047124470002017915,2.4388087649995214,0.5030888370001776,0.013572498000030464,0.006834974999947008,5.566108224000345,8.533125746000223,207.43859382799837,23
26000,3670.9077,3526.053,-1049.8457,993.6727,398.2055,1527.9753,-78.84275,988.97034,400.07782,1477.6195,-60.830616,978.3303,412.3778,1461.8342,-49.181816,3670.9075,28989.635,442820.06,0.00015200675,3526.0532,24311.45,361762.1,0.005056057,0.31004003,0.8001666,1.0,-1.0,26000,653,111.11111111111111,17.058360247133592,137,72,0.7349219917826517,0.20768123847116426,1.0698754654106932,0.2204970382016887,81.6579990869613,17.289088866965287,109.74018852645592,42.29357124775607,0.42352595705603874,0.4401815966800565,1.0,-1.0,9,81.6579990869613,123644,3119,176.0,233.16851321641943,1000,97,0.8318781936469768,0.2031267764192895,1.089996121916066,0.26437387346517555,146.41056208186797,233.43727861374003,971.8402674833203,68.53254087601587,0.3671577,0.47069603,1.0,-0.8501369,27,146.41056208186797,0.004791557999851648,2.4298047510001197,0.5008891910001694,0.012696511999820359,0.00685283500024525,5.6041537359997164,8.559188582999923,215.99955301399677,24
27000,885.9671,1073.3053,-1081.388,1034.9554,386.91672,1472.4124,-153.33829,1035.0588,387.1232,1445.9539,-161.6085,1030.898,386.40665,1470.7657,-192.06995,885.96716,1575.0323,11556.303,0.018030405,1073.3053,1962.7832,14794.64,0.0031189062,0.39860296,0.7651051,1.0,-1.0,27000,654,1000.0,0.0,1000,1000,0.9909599316011024,0.026850337074562313,1.0513676098284388,0.7706786276203625,990.959931601101,0.0,990.959931601101,990.959931601101,0.564567494355229,0.413088433737036,1.0,-0.5084214657753867,1,990.959931601101,128644,3124,1000.0,0.0,1000,1000,0.9899694961489338,0.022361473816792835,1.0786223631858725,0.7002012197156824,989.9694961489338,0.7418745410295419,991.2390029309487,989.2826448228925,0.582991,0.41637877,1.0,-0.8747494,5,989.9694961489338,0.00481235699953686,2.462232094999308,0.47725448300025164,0.015949669999827165,0.006892294999488513,5.676571901999523,8.643712801997935,224.64503110899568,25
28000,3239.4539,3092.3738,-1023.89905,960.4553,403.13156,1435.6049,-222.27585,961.1875,404.7426,1490.2926,-229.53749,963.88403,414.2709,1470.0248,-253.24373,3239.454,18927.078,231051.5,0.0018991381,3092.3738,16045.026,184811.1,0.0061035156,0.3812569,0.76830274,1.0,-1.0,28000,660,166.66666666666666,34.70670764500078,191,91,0.9061730459451008,0.30124740218826984,1.5959310046819297,0.24479490973915383,151.0288409908501,39.22903028394614,189.96025481837546,67.74612679911435,0.4029906762719198,0.5427271799575678,1.0,-1.0,6,151.0288409908501,132899,3151,157.59259259259258,165.3477277020807,1000,100,0.9491864631407446,0.28314120673474424,1.5744693002138745,0.27750714819191125,149.58475558014328,166.50946082873617,997.2303775284317,82.11749921675089,0.42404413,0.55956626,1.0,-0.9999907,27,149.58475558014328,0.00476510699991195,2.4040870310000173,0.46173184700001,0.011558909999621392,0.006874085000163177,5.665611494000586,8.55462847400031,233.20141983499616,26
29000,1850.5093,1874.9353,-1020.52014,956.3536,408.78525,1484.3118,-63.14484,959.9547,403.8583,1505.5491,-29.98559,966.25696,413.40988,1490.0548,-43.216187,1850.509,11530.527,180434.23,0.0009727515,1874.9353,11463.289,179001.11,0.0015739352,0.46883607,0.72769433,1.0,-1.0,29000,661,1000.0,0.0,1000,1000,0.9964538466922016,0.04038440828887747,1.1846597563663577,0.5767336658554871,996.4538466922025,0.0,996.4538466922025,996.4538466922025,0.5806087480480053,0.5846407538766986,1.0,-1.0,1,996.4538466922025,137899,3156,1000.0,0.0,1000,1000,0.9963601591178114,0.029658481893065122,1.2363327722365858,0.700879460722729,996.3601591178109,0.5706856795485911,997.2359326113324,995.7125608397113,0.60328513,0.5948693,1.0,-0.9724519,5,996.3601591178109,0.004768656000123883,2.4162474389995623,0.46992817299997114,0.016283113999634224,0.006835793999925954,5.617991168999652,8.532054344998869,241.73523037199539,27
30000,1739.9584,1926.1671,-1071.8032,1029.8698,349.19717,1593.4331,-94.94563,1029.7006,349.99002,1588.6776,-100.30684,1025.8507,349.40186,1529.6361,-165.8971,1739.9583,11471.667,180234.94,0.23818022,1926.1671,13061.193,200995.42,0.00010514259,0.3315409,0.7827019,1.0,-1.0,30000,662,1000.0,0.0,1000,1000,1.0037649395647912,0.13029820030665817,1.652332171115882,0.5986415428740298,1003.7649395647913,0.0,1003.7649395647913,1003.7649395647913,0.42963133726478325,0.5918950602485655,1.0,-1.0,1,1003.7649395647913,142899,3161,1000.0,0.0,1000,1000,1.002615352947592,0.1316846437084809,1.7586833716739534,0.4928719750066181,1002.6153529475926,7.545649560629357,1016.4188160765186,993.7161055843476,0.44383818,0.6072854,0.99999994,-0.99999976,5,1002.6153529475926,0.004738205000649032,2.3946808919999967,0.46774356000059925,0.01675338200038823,0.006887474999530241,5.678601067999807,8.56940458200097,250.30635522499688,28
31000,4370.8926,4229.8086,-1084.9238,1014.4729,346.34375,1470.631,-252.36032,1012.1328,347.8172,1469.914,-279.5314,1017.9415,338.84042,1444.2726,-74.608986,4370.8926,32125.322,492618.22,0.0044422746,4229.8076,29996.42,453276.4,0.024204705,0.33419308,0.7569867,1.0,-1.0,31000,666,250.0,64.88836567521176,345,174,1.1302208521354196,0.38206032112010746,2.361055566797872,0.38149621116609234,282.5552130338549,74.63583678718986,394.9556082040528,195.8160483743272,0.1759008128852419,0.575925680915262,1.0,-1.0,4,282.5552130338549,147843,3173,412.0,124.06046912695437,628,212,1.0942339102641183,0.3975940420000628,2.3750833342905975,0.07349347478764258,450.8243710288166,147.3044505026221,710.4332747513918,216.42928871857,0.18037288,0.56678015,1.0,-1.0,12,450.8243710288166,0.004747444999338768,2.2829486800001177,0.4575707040003181,0.013486091999766359,0.006861042999844358,5.689892817999862,8.455506781999247,258.76364429899604,29
32000,4448.854,4174.895,-1042.2754,998.69934,362.6818,1483.631,-156.42862,997.1532,362.7571,1493.8335,-142.05252,991.874,363.63864,1486.6299,-159.33955,4448.8545,53640.22,859350.94,0.0007081628,4174.895,47729.902,764073.4,0.0002796799,0.33480904,0.77347517,1.0,-1.0,32000,669,333.3333333333333,86.24512868691322,448,240,1.2600408304773314,0.5248503450741289,2.845536577777556,0.29963264525785743,420.01361015911056,54.91733957618757,487.2037395381174,352.6844949462311,0.18299023454496546,0.6290585093213749,1.0,-1.0,3,420.01361015911056,152569,3185,393.8333333333333,119.53439765281884,685,239,1.30491489513574,0.5767787371453709,3.4434231208055137,0.2435941124556814,513.9189828676255,127.7963812108159,870.3088569981893,351.3906105356823,0.1918302,0.62242573,1.0,-1.0,12,513.9189828676255,0.004718663999483397,2.2866000779995375,0.4598893649999809,0.01527745400017011,0.0068751429998883395,5.719844389000173,8.493205092999233,267.2586308339969,30
33000,1777.0784,1460.2277,-1053.561,992.78253,373.30466,1484.9304,-289.1984,985.1781,370.8871,1482.2415,-303.60794,983.9382,367.47937,1452.0466,-271.86246,1777.0784,5463.9053,58215.934,0.48788315,1460.2275,4314.3926,57727.305,0.020085588,0.35020757,0.80997455,1.0,-1.0,33000,677,125.0,73.5713938973566,317,89,2.2004976457309495,0.6438871499230634,3.8118261813216794,0.9400424328865136,275.0622057163687,149.98424116024555,667.076002130486,204.10982741595893,0.24851736247570444,0.7575605817489705,1.0,-1.0,8,275.0622057163687,157493,3234,100.48979591836735,13.654815176682952,126,88,2.2370671040455674,0.7019576315304972,3.417493439447682,0.9435642015511138,224.80241674123212,26.02962470980104,279.9851990951214,202.69964557977227,0.2703313,0.7744442,1.0,-1.0,49,224.80241674123212,0.004772595999384066,2.3088693099998636,0.46380498300004547,0.016193868999835104,0.006837953000285779,5.6731276860000435,8.473606396999458,275.7339855809978,31
34000,1119.8193,1191.0739,-1016.8152,974.4543,332.52267,1397.6865,-80.02622,971.52185,335.66974,1394.447,-115.52274,973.6276,334.9966,1405.2019,-104.96468,1119.8193,3059.4033,35586.46,0.0007814318,1191.0739,2622.2126,22610.584,7.094443e-05,0.43703207,0.79469,1.0,-1.0,34000,694,58.8235294117647,56.80641564235054,141,16,1.9655631400576976,0.509884607130121,2.9683187063353995,0.9413504003680796,115.62136117986455,124.17457474825505,294.4995548288556,22.133330715202202,0.17111078214463046,0.7499499012816659,1.0,-1.0,17,115.62136117986455,162461,3326,54.0,53.45375896815945,141,16,1.9778068730332883,0.5262242271186953,2.9409028915512354,0.9452377906769143,106.80157114379755,119.0225587954564,295.7381220167323,22.202636320346084,0.18664151,0.7726937,1.0,-1.0,92,106.80157114379755,0.004790484999830369,2.3122214530003475,0.4542550800006211,0.013427849000436254,0.006862393000119482,5.765135900000132,8.556693160001487,284.292475123998,32
35000,1761.3019,1900.6763,-1016.3285,961.6851,333.831,1534.7355,-234.47295,964.3188,334.72607,1508.3009,-226.22699,975.88965,332.08215,1552.7953,-216.35605,1761.3019,9302.043,138828.73,0.009417906,1900.6763,8602.53,125187.6,0.01022834,0.44957474,0.8012411,1.0,-1.0,35000,701,142.85714285714286,53.927010384218335,205,21,2.76957682036456,1.157369655727293,4.755086594336882,0.9376720531710402,395.6538314806515,165.11041118082235,604.3013238637484,33.81448042621556,0.2205533448099661,0.8319398479176187,1.0,-1.0,7,395.6538314806515,167368,3359,148.6969696969697,11.965822157636,196,118,2.744165271051827,1.1520514166778595,4.958983053245794,0.9078698346386783,408.0490601530701,44.864129360842824,587.022718055418,271.8568548805245,0.21130084,0.84680176,1.0,-1.0,33,408.0490601530701,0.004826006000257621,2.249469848999979,0.44728966599996056,0.0166146760002448,0.006855303000520507,5.803926960000354,8.528982460001316,292.823295606001,33
36000,1134.8657,1201.9752,-1036.0636,978.13055,348.87238,1378.011,-41.431984,972.15607,348.31482,1381.5355,-57.97155,977.17316,347.6721,1345.7588,-55.28068,1134.8656,4213.2993,63039.83,0.12111963,1201.9751,4529.503,65183.04,0.00079858676,0.47278544,0.82261693,1.0,-1.0,36000,708,142.85714285714286,53.445375508693985,222,36,2.36562235288157,0.9495374335211677,5.015349120895817,0.9702304971643703,337.94605041165283,166.70683255167535,663.0133567870392,57.771856238377,0.21165740153750115,0.8503761609338069,1.0,-1.0,7,337.94605041165283,172324,3394,141.6,18.451790466742555,190,101,2.295289639990487,0.7427788998150934,5.250835485986196,0.9047439789212349,325.0130130226529,53.82515691388502,558.1987784149045,253.7732435601277,0.23739102,0.8673941,1.0,-1.0,35,325.0130130226529,0.004775694999807456,2.2153679409993856,0.4448711730001378,0.015384072999950149,0.006874942000649753,5.745220742000129,8.43249456600006,301.25755390400263,34
37000,828.76807,638.6061,-1033.4407,989.6453,358.5231,1401.3668,-165.30077,987.5049,356.04385,1448.6985,-130.39098,981.3925,358.6072,1408.7302,-166.0298,828.768,1626.5304,13838.369,0.00035339594,638.6061,1234.2234,11478.004,0.02522172,0.42765808,0.83659035,1.0,-1.0,37000,714,166.66666666666666,57.77158086425847,290,114,3.0326157499702715,1.035422640450224,5.245882586605625,0.9788033727389105,505.43595832837855,206.2424358630366,936.2441157994949,293.0499003976109,0.1432422224344361,0.8217132994899508,1.0,-1.0,6,505.43595832837855,177205,3423,168.31034482758622,47.73280766377881,292,122,3.007290986299382,1.0105237270946736,5.642427943422228,0.9563739213218768,506.15818290094086,165.37502436194086,1006.6794538260876,341.3962517956435,0.14573415,0.85373837,1.0,-1.0,29,506.15818290094086,0.004829426000469539,2.239340319999428,0.45755285900031595,0.012893199000245659,0.0069065520001458935,5.800759916999596,8.5222822730002,309.7816772000033,35
38000,2026.3734,1474.7725,-998.699,955.57855,335.30304,1449.8904,-150.71217,954.81586,337.0977,1361.2892,-165.69296,947.27856,343.41934,1380.3461,-237.50883,2026.3735,7160.927,92874.234,0.053538684,1474.7725,4858.547,64946.92,2.1517277e-05,0.3506566,0.8469782,1.0,-1.0,38000,719,200.0,88.11810256695273,295,33,3.0019241840814286,0.981952691519791,5.486940998024258,0.9630647360213168,600.384836816286,287.529724543018,892.66738842203,47.9101795179548,0.19878655303993045,0.7571961211203759,1.0,-1.0,5,600.384836816286,182160,3445,225.22727272727272,13.389045108805178,274,207,3.020473558520932,0.9381323467543783,5.250552375160848,0.960528597400383,680.2930219305098,30.422577742176667,815.2892548451418,659.6576270036909,0.20491171,0.77114147,1.0,-1.0,22,680.2930219305098,0.00476141400031338,2.2611922109999796,0.4540151169994715,0.01329568500023015,0.0069636830003219075,5.809063524000521,8.549291634000838,318.3328037860065,36
